대분류,중분류,ipc,title,ipc_sub
바이오ㆍ의료,융합바이오,C09K*,그 밖에 분류되지 않는 응용되는 물질； 그 밖에 분류되지 않는 물질의 응용,C09K
바이오ㆍ의료,융합바이오,C40B*,"조합된 화학；라이브러리, 예.화학 라이브러리, 컴퓨터에 의한(in silico) 라이브러리 [2006.01]",C40B
바이오ㆍ의료,치료기기및 진단기기,A61B18/*,신체에 비기계적인 형태의 에너지를 전달하기 위한 수술용 기기 또는 방법(안과 수술용 A61F 9/007; 이과 수술용 A61F 11/00) [2006.01],A61B
바이오ㆍ의료,치료기기및 진단기기,A61L29/*,카테터 또는 카테터 코팅 재료(카테터의 형상 또는 구조 A61M 25/00) [2006.01],A61L
바이오ㆍ의료,치료기기및 진단기기,A61M25/*,도뇨관(catheter); 중공탐침(측정 또는 시험용 A61B) [2006.01],A61M
바이오ㆍ의료,치료기기및 진단기기,A61M31/*,"체강내에 매체, 예. 약제를 도입 또는 유지하는 용구(A61M  25/00이 우선) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61N5/*,방사선치료(치료와 진단 양쪽에 응용되는 용구 또는 장치 A61B 6/00; 신체에 방사성물질의 적용 A61M 36/00) [2006.01],A61N
바이오ㆍ의료,치료기기및 진단기기,A61F2/*,"혈관에 이식할 수 있는 필터； 보철, 즉, 신체의 각 부분을 위한 인공적 대용품 또는 대체물； 신체와 그것들을 결합하기 위한 기구； 인체의 관상 구조를 개존 시키는 또는 붕괴를 방지하는 장치, 예.스텐트(미용상의 물품에 대해서는, 관련하는 서브클래스를 참조, 예.가발 , hairpiece A41G3/00, A41G5/00, 인조손톱 A45D31/00； 치과보철 A61C13/00； 보철재료 A61L27/00； 인공심장 A61M1/10； 인공신장 A61M1/14) [2006.01]",A61F
바이오ㆍ의료,치료기기및 진단기기,A61L27/*,보철 또는 피복을 위한 보철(의치 A61C 13/00; 보철의 형상 또는 구조 A61F 2/00; 의치를 위한 조정물의 사용 A61K 6/02; 인공신장 A61M 1/14) [2006.01],A61L
바이오ㆍ의료,치료기기및 진단기기,A61L31/*,다른 수술용 물품을 위한 재료 [2006.01],A61L
바이오ㆍ의료,치료기기및 진단기기,A61L33/*,"수술용물품, 예. 봉합사, 카테터, 보철물의 그리고 또 혈액처리 또는 혈액조정용 물품의 항혈전처리; 그 처리를 위한 재료 [2006.01]",A61L
바이오ㆍ의료,치료기기및 진단기기,A61M29/*,"매체, 예. 약제를 도입하는 수단을 가진 또는 갖지 않은 확장기(스텐트 A61F 2/82) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,G06T11/*,이차원 (2D) 화상 생성 [2006.01],G06T
바이오ㆍ의료,치료기기및 진단기기,A61B34/*,컴퓨터 지원 수술; 수술에 사용되기에 특히 적합한 조종기 또는 로봇 [2016.01],A61B
바이오ㆍ의료,치료기기및 진단기기,A61B5/*,"진단을 위한 측정(방사선 진단 A61B 6/00; 초음파, 음파 또는 아음파에 의한 진단 A61B 8/00); 개인식별 [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61B6/*,"방사선 진단용 기기, 예. 방사선치료와 결합하여 있는 장치(핵의학분야에 적용하는 방사선 강도를 측정하는 기기, 예. 생체내 계수 G01T 1/161; X선 사진촬영장치 G03B 42/02) [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,G01T1/*,"X선 , 감마선, 미립자선 또는 우주선의 특징(G01T 3/00, G01T 5/00이 우선) [2006.01]",G01T
바이오ㆍ의료,치료기기및 진단기기,H01L31/*,"적외선 복사, 가시광, 단파장의 전자기파, 또는 입자 복사에 감응하는 반도체 장치로, 이들 복사에 의한 에너지를 전기적 에너지로 변환하거나 이들 복사에 의해 전기적 에너지를 제어하는 것에 특별히 적용되는 것; 그들 장치 또는 그 부품의 제조 또는 처리에 특별히 적용되는 방법 또는 장치; 그들 세부(51/42가 우선；1개이상의 전기 광원을 가지는 복사선 감응 구성부품의 조합 이외에, 하나의 공통 기판내 또는 기판상에 형성된 복수의 고체 구성부품으로부터 이루어진 장치 H01L 27/00) [2006.01]",H01L
바이오ㆍ의료,치료기기및 진단기기,A61B17/*,"수술용 기기, 기구 또는 방법 예. 압박대 (A61B 18/00 이 우선; 피임용구, 페사리(pessaries) 또는 그 자체에 부착되는 것 A61F 6/00; 안과 수술용 A61F 9/007; 이과 수술용 A61F 11/00) [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61B90/*,"수술 또는 진단에 특히 적합하고 A61B 1/00-A61B 50/00 중 어느 그룹에도 포함되지 않은 기구, 구현 또는 부대용품, 예. 탈구 치료 또는 상처 가장자리 보호를 위한 것 (보호용 얼굴 마스크 A41D 13/11 ;외과의사의 또는 환자의 가운 또는 옷 A41D 13/12 ;체액을 획득, 처리, 또는 넘기기 위한 기구 A61M 1/00 ) [2016.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61F9/*,눈의 치료를 위한 방법 또는 기기； 콘택트 렌즈 장착 용구； 사팔뜨기 교정 용구； 맹인을 유도하는 기구； 신체에 장착하든가 또는 손에 가지고 다니는 눈의 보호 장치(눈을 보호하는 수단을 가지는 캡 A42B 1/06； 헬멧용 바이저 A42B 3/22； 눈세척 컵 A61H 35/02； 안경과 같은 특징을 가지는 선글라스 또는 고글 G02C) [2006.01],A61F
바이오ㆍ의료,치료기기및 진단기기,A61G13/*,"수술대; 그것을 위한 보조기계(수술대 조명 F21L, F21S 또는 F21V) [2006.01]",A61G
바이오ㆍ의료,치료기기및 진단기기,A61M1/*,"의료용의 흡입 또는 펌프수송용구; 체액을 제거, 처리 또는 도입하는 용구; 배액시스템(도뇨관 A61M 25/00; 의료용에 특히 적합한 관접속구, 관계수, 밸브 또는 분기기구, A61M 39/00; 혈액시료를 채취하기 위한 용구 A61B 5/15; 치과용의 수액제거구 A61C 17/06; 혈관에 식입 가능한 여과기 A61F 2/01) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,G06T5/*,화상 증진 또는 복원 [2006.01],G06T
바이오ㆍ의료,치료기기및 진단기기,A61B3/*,"눈의 검사장치; 눈의 진찰기기 (초음파, 음파, 아음파를 이용한 눈의 진찰기기 A61B 8/10) [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61B8/*,"초음파, 음파, 아음파를 이용한 진단 [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61C19/*,"치과용 보조용구(치과용 의자 또는 그 부속품, 의자와 조합되거나 조합되지 않은 작업대 [2006.01]",A61C
바이오ㆍ의료,치료기기및 진단기기,A61M11/*,특히 치료목적에 적당한 스프레이 또는 분무기 [2006.01],A61M
바이오ㆍ의료,치료기기및 진단기기,A61M3/*,"의료용 주입기, 예. 관장기; 관주기(A61M 5/00이 우선; 피스톤 A61M 51/315) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61N1/*,전기치료; 그것을 위한 회로(A61N 2/00이 우선; 체내에서 치료 또는 검사에 사용되는 도전체 A61K 50/00) [2006.01],A61N
바이오ㆍ의료,치료기기및 진단기기,A61N7/*,"초음파치료(쇄석기 A61B 17/22, A61B 17/225; 초음파진동을 이용하는 마사지 A61H 23/00) [2006.01]",A61N
바이오ㆍ의료,치료기기및 진단기기,B25J9/*,프로그램 제어 메니플레이터 [2006.01],B25J
바이오ㆍ의료,치료기기및 진단기기,G06F3/*,"컴퓨터로 처리할 수 있는 형식으로 전송된 데이터를 변환하는 입력기구; 처리장치로부터 출력장치로 데이터를 전송하기 위한 출력기구, 예. 인터페이스 기구 [2006.01]",G06F
바이오ㆍ의료,치료기기및 진단기기,G06K9/*,"인쇄문자, 손으로 쓴 문자를 독취하거나 인식 또는 패턴을 인식하기 위한 방법 또는 장치, 예. 지문인식(그래프를 해독하거나 기계적 파라미터의 패턴을 변환하기위한 방법 또는 장치 G06K 11/00; 음성인식 G10L 15/00) [2006.01]",G06K
바이오ㆍ의료,치료기기및 진단기기,G06T7/*,이미지 분석 [2017.01],G06T
바이오ㆍ의료,치료기기및 진단기기,A61M*,"흡인 또는 펌프장치 1/00
주사기; 관주기; 장관을 위한 목욕 3/00, 5/00; 9/00
스프레이, 분무기; 취입기 11/00; 13/00
흡입장치 15/00; 16/00
수면 또는 마취를 도입시키기 위한 장치 또는 각성시키기 위한 장치 16/00; 19/00; 21/00
탐침, 도뇨관(catheter); 배수; 확장기 25/00; 27/00; 29/00
의료용에 특히 적합한 관, 관 접속구, 관 연결, 밸브 또는 접속기구(access sites) 39/00
인체 내에 약제를 도입 또는 유지하는 용구 31/00, 37/00
인체상에 약제를 도포하기 위한 용구 35/00
인체에 방사성 물질의 적용 36/00 [1990.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61N*,"전기치료; 자기치료; 방사선치료; 초음파치료(생체전류의 측정 A61B; 신체로부터 또는 신체로 비기계적(비기계적) 형태의 에너지를 이송하기 위한 수술용 기기, 용구 또는 방법 A61B 18/00; 마취장치 일반 A61M; 백열램프 H01K; 가열용의 적외선방열기 H05B) [1995.01]",A61N
바이오ㆍ의료,치료기기및 진단기기,G06T19/*,컴퓨터 그래픽용 3D 모델 또는 화상의  조작 [2011.01],G06T
바이오ㆍ의료,치료기기및 진단기기,A61B10/*,"진단을 위한 다른 방법 또는 기기, 예. 진단용 백신 접종 기기; 성의 결정; 배란기의 결정; 인후를 치는 기구 [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61L2/*,"식료품 또는 콘택트렌즈 이외의 재료 또는 물건을 소독 또는 살균하기 위한 방법 또는 장치; 그를 위한 부속구(소독제의 분무기 A61M; 포장에 관련되는 포장체 또는 포장되는 내용물 살균 B65B 55/00; 물, 폐수, 하수, 또는 오니 처리 C02F; 소독지 D21H 21/36; 수세변소 소독장치 E03D; 소독설비가 있는 물품은 그들의 물품에 관련되는 서브클래스를 참조. 예. H04R 1/12) [2006.01]",A61L
바이오ㆍ의료,치료기기및 진단기기,B25J13/*,메니플레이터 제어(프로그램 제어 B25J 9/16) [2006.01],B25J
바이오ㆍ의료,치료기기및 진단기기,B25J18/*,아암 [2006.01],B25J
바이오ㆍ의료,치료기기및 진단기기,A61H39/*,"물리치료를 위한 인체의 특별한 급소의 위치를 검출 또는 자극하는 장치, 예. 침술(생체 에너지 신호 검출 A61B 5/04; 자장 또는 전류를 사용한 검출 A61B 5/05) [2006.01]",A61H
바이오ㆍ의료,치료기기및 진단기기,G16H20/*,"치료 또는 건강개선계획에 특히 적합한 ICT, 예. 처방전의 취급, 치료를 진행하는 것 또는 환자 컴플라이언스(compliance)를 감시하는 것 [2018.01]",G16H
바이오ㆍ의료,치료기기및 진단기기,A61H9/*,공기 또는 물 마사지 [2006.01],A61H
바이오ㆍ의료,치료기기및 진단기기,G05B11/*,자동제어장치(G05B 13/00이 우선) [2006.01],G05B
바이오ㆍ의료,치료기기및 진단기기,G10L25/*,"G10L 15/00 - G10L 21/00 그룹의 어느 하나에 국한되지 않는 음성(speech) 또는 음성(voice) 분석 기술 (이득 또는 주파수 제어를 위한 반도체 기반 증폭기의 뮤팅, 예. 신호의 특별한 특징이 음성 검출기의 사용에 의해 감지되는 경우의 뮤팅 H03G 3/34) [2013.01]",G10L
바이오ㆍ의료,치료기기및 진단기기,A45B*,보행용 지팡이(장님들을 위한 지팡이와 같은 보행 보조기구 A61H 3/06; 우산; 부인용 또는 그 밖의 유사한 부채(지팡이 또는 우산 지지대 또는 홀더 A47G 25/12),A45B
바이오ㆍ의료,치료기기및 진단기기,A61B1/*,"시각 또는 사진적 검사에 의한 인체의 체강(cavities) 내부 또는 관 내부의 진단을 위한 기기, 예. 내시경(초음파, 음파 또는 아음파를 이용한 인체의 체강 또는 관부의 조사 A61B 8/12; 세포 표본을 채취하거나 생체 조직 검사를 위한 내시경 도구A61B 10/04； 수술용 A61B 17/00； 내시경 수술기구 A61B 17/94; 가요성 도관을 통하거나, 따라서 조작되는 레이저빔을 이용하는 수술용 기기 A61B 18/22); 그것을 위한 조명 장치(눈을 위한 것 A61B 3/00) [2006.01]",A61B
바이오ㆍ의료,치료기기및 진단기기,A61C7/*,"치열교정, 즉 이(齒)를 원하는 위치에 유지 또는 얻는 것, 예. 이(齒)의 정렬. 정렬화, 규칙화, 분리 또는 부정교합의 수정에 의한 것 [2006.01]",A61C
바이오ㆍ의료,치료기기및 진단기기,A61C8/*,자연치를 강화하거나 치과보철을 고정하기 위해 악골(jaw-bone)에 고정하는 장치; 치과용 임플란트; 이식용 공구(입속에서 작은 앞니(peg-teeth)의 고정 A61C 13/30) [2006.01],A61C
바이오ㆍ의료,치료기기및 진단기기,A61C9/*,치과 보철에 특히 적합한 의치 본뜨는 방법; 그를 이용한 의치 본뜨는 컵 [2006.01],A61C
바이오ㆍ의료,치료기기및 진단기기,A61F11/*,"귀의 치료를 위한 방법 또는 용구, 예. 수술용구; 신체에 장착하는지 또는 가지고 다니는 귀의 보호장치(머리에 착용하는 것, 예. 귀를 보호하기 위한 수단을 갖는 뚜껑 또는 헬멧은 A42B 1/06, A42B 3/16) [2006.01]",A61F
바이오ㆍ의료,치료기기및 진단기기,A61F13/*,"붕대 또는 피복용품(현수 붕대 A61F 5/40; 방사성 피복용품 A61M 36/14); 흡수성패드(붕대, 피복용품 또는 흡수성패드를 위한 재료의 화학적 사항 또는 사용 A61L 15/00, A61L 26/00) [2006.01]",A61F
바이오ㆍ의료,치료기기및 진단기기,A61G*,"환자 또는 신체장애자에 특히 적합한 수송, 탈 것, 또는 설비；수술대 또는 의자；치과용 의자；장의 용구(의자 또는 침대 일반 A47C；보행 보조 기구 A61H3/00, 환자, 신체장애자 또는 휠체어 이용자용의, 계단에 부설된 경사용 리프트 B66B9/08)",A61G
바이오ㆍ의료,치료기기및 진단기기,A61H1/*,"피동적인 운동용의 장치(A61H 5/00이 우선); 진동장치; 척추 조정장치, 예. 신체 충격장치, 부서지지 않은 뼈를 간단하게 교정시키는 장치 [2006.01]",A61H
바이오ㆍ의료,치료기기및 진단기기,A61H31/*,"인공호흡 또는 심장자극, 예. 심장 마사지(가스 또는 공기를 사용하는 인공호흡, 예. 입에서 입으로 행하는 호흡 A61M 16/00; 자극을 위하여 접촉전극에 의하여 전류를 통하는 것, 예. 심장 폐이스 메이커 A61N 1/36) [2006.01]",A61H
바이오ㆍ의료,치료기기및 진단기기,A61M15/*,흡입기 [2006.01],A61M
바이오ㆍ의료,치료기기및 진단기기,A61M16/*,"가스의 취급에 의하여 환자의 호흡기계에 영향을 주는 용구, 예. 입에서 입으로의 호흡; 기도관(기계적, 공기적 또는 전기적 수단, 가스호흡수단과 결합하는 철의 폐에 의하여 호흡운동을 자격하는 것 A61H 31/00) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61M35/*,"인체상에 매체, 예. 약제를 적용, 예. 도포하기 위한 용구(화장료 또는 미장료를 취급하기 위한 용구 A45D; 흡수패드, 예. 면봉, A61F 13/15) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61M37/*,"인체 내에 매체를 도입하는 그 밖의 장치(생식 또는 수정을 위한 것 A61B 17/425; 전기도입법 또는 이온 관투료법 위한 장치 A61N 1/30); 경피적, 즉. 피로부터의 확산에 의하여 인체 내에 약제를 도입하는 것(염욕 A61H 33/04) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61M39/*,"의료용에 특히 적합한 관접속구, 관계수, 변 또는 접속기구(access sites) (호흡계를 위한 것, 예 기관지용 도관 A61M 16/00; 인공심장 밸브 A61F 2/24) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61M5/*,"피하, 정맥내, 근육내, 인체 내에 매체를 도입하는 기기;  그것을 위한 부속기기, 예. 충전, 또는 세정하기 위한 기기, 팔걸이(의료용으로 특히 적합한 관접합구, 관계수, 밸브 또는 분기기구 A61M 39/00; 의료 또는 제제 목적에 특히 적합한 용기 A61J 1/00) [2006.01]",A61M
바이오ㆍ의료,치료기기및 진단기기,A61N2/*,자기치료 [2006.01],A61N
바이오ㆍ의료,치료기기및 진단기기,A63B24/*,그룹 A63B 1/00에서 A63B 23/00의 단련 장치를 위한 전기 또는 전자 제어 [2006.01],A63B
